trm_cde,crs_comp1,crs_comp2,crs_comp3,crs_title,credit_hrs,monday_cde,tuesday_cde,wednesday_cde,thursday_cde,friday_cde,begin_tim,end_tim,last_name,Ref Number,comment_txt
10,MUSI,162,,VOICE LESSON - 1 HR SIGNUP,2,,,,,,,,Tedford,1015,FEE REQUIRED- 1 Hour Lesson
30,MUSI,162,A,VOICE LESSON (1 HR),2,,,,,,,,MUFA Staff,1016,FEE REQUIRED
30,MUSI,162,B,VOICE LESSON (1 HR),2,,,,,,,,Piastro-Tedford,1017,FEE REQUIRED
10,MUSI,162,B,VOICE LESSON (1 HR),2,,,,,,,,Piastro-Tedford,1018,FEE REQUIRED
30,MUSI,162,C,VOICE LESSON (1 HR),2,,,,,,,,Young,1019,FEE REQUIRED
10,MUSI,162,C,VOICE LESSON (1 HR),2,,,,,,,,Young,1020,FEE REQUIRED
30,MUSI,162,D,VOICE LESSON (1 HR),2,,,,,,,,MUFA Staff,1021,FEE REQUIRED
10,MUSI,162,D,VOICE LESSON (1 HR),2,,,,,,,,Mueller,1022,FEE REQUIRED
30,MUSI,162,E,VOICE LESSON (1 HR),2,,,,,,,,Weber,1023,FEE REQUIRED
10,MUSI,162,E,VOICE LESSON (1 HR),2,,,,,,,,Weber,1024,FEE REQUIRED
30,MUSI,162,F,VOICE LESSON (1 HR),2,,,,,,,,Weber,1025,FEE REQUIRED
30,MUSI,163,A,STR LES-CELLO (1/2 HR),1,,,,,,,,Kohanski,1026,FEE REQUIRED
10,MUSI,163,A,STR LES-CELLO (1/2 HR),1,,,,,,,,Kohanski,1027,FEE REQUIRED
30,MUSI,164,A,STR LES-CELLO (1 HR),2,,,,,,,,Kohanski,1028,FEE REQUIRED
10,MUSI,164,A,STR LES-CELLO (1 HR),2,,,,,,,,Kohanski,1029,FEE REQUIRED
10,MUSI,164,A,STR LES-CELLO (1 HR),2,,,,,,,,Kohanski,1030,
30,MUSI,165,A,STR LES-VIOLIN/VIOLA (1/2 HR),1,,,,,,,,Agnew,1031,ADVANCED LEVEL-FEE REQUIRED
10,MUSI,165,A,STR LES-VIOLIN/VIOLA (1/2 HR),1,,,,,,,,Agnew,1032,FEE REQUIRED/ADVANCED LEV
10,MUSI,165,A,STR LES-VIOLIN/VIOLA (1/2 HR),1,,,,,,,,Agnew,1033,
30,MUSI,165,B,STR LES-VIOLIN/VIOLA (1/2 HR),1,,,,,,,,Gregg,1034,BEGINNER LEVEL-FEE REQUIRED
10,MUSI,165,B,STR LES-VIOLIN/VIOLA (1/2 HR),1,,,,,,,,MUFA Staff,1035,FEE REQUIRED/BEGINNER LEV
30,MUSI,166,A,STR LES-VIOLIN/VIOLA (1 HR),2,,,,,,,,Agnew,1036,ADVANCED LEVEL; FEE REQUIRED
10,MUSI,166,A,STR LES-VIOLIN/VIOLA (1 HR),2,,,,,,,,Agnew,1037,FEE REQUIRED/ADVANCED LEV
30,MUSI,166,B,STR LES-VIOLIN/VIOLA (1 HR),2,,,,,,,,Gregg,1038,BEGINNER LEVEL-FEE REQUIRED
10,MUSI,166,B,STR LES-VIOLIN/VIOLA (1 HR),2,,,,,,,,MUFA Staff,1039,FEE REQUIRED/BEGINNER LEV
30,MUSI,167,A,FRENCH HORN LESSON (1/2 HR),1,,,,,,,,Scanga,1040,FEE REQUIRED
10,MUSI,167,A,FRENCH HORN LESSON (1/2 HR),1,,,,,,,,Scanga,1041,FEE REQUIRED
30,MUSI,168,A,FRENCH HORN LESSON (1 HR),2,,,,,,,,Scanga,1042,FEE REQUIRED
10,MUSI,168,A,FRENCH HORN LESSON (1 HR),2,,,,,,,,Scanga,1043,FEE REQUIRED
30,MUSI,169,A,TROMBONE LESSON (1/2 HR),1,,,,,,,,May,1044,FEE REQUIRED
10,MUSI,169,A,TROMBONE LESSON (1/2 HR),1,,,,,,,,May,1045,FEE REQUIRED
30,MUSI,170,A,TROMBONE LESSON (1 HR),2,,,,,,,,May,1046,FEE REQUIRED
10,MUSI,170,A,TROMBONE LESSON (1 HR),2,,,,,,,,May,1047,FEE REQUIRED
30,MUSI,171,A,TRUMPET LESSON (1/2 HR),1,,,,,,,,Fennell,1048,FEE REQUIRED
10,MUSI,171,A,TRUMPET LESSON (1/2 HR),1,,,,,,,,Fennell,1049,FEE REQUIRED
30,MUSI,172,A,TRUMPET LESSON (1 HR),2,,,,,,,,Fennell,1050,FEE REQUIRED
10,MUSI,172,A,TRUMPET LESSON (1 HR),2,,,,,,,,Fennell,1051,FEE REQUIRED
30,MUSI,173,A,BARITONE/TUBA LESSON (1/2 HR),1,,,,,,,,Venesky,1052,FEE REQUIRED
10,MUSI,173,A,BARITONE/TUBA LESSON (1/2 HR),1,,,,,,,,Venesky,1053,FEE REQUIRED
30,MUSI,174,A,BARITONE/TUBA LESSON (1 HR),2,,,,,,,,Venesky,1054,FEE REQUIRED
10,MUSI,174,A,BARITONE/TUBA LESSON (1 HR),2,,,,,,,,Venesky,1055,FEE REQUIRED
30,MUSI,175,A,BASSOON LESSON (1/2 HR),1,,,,,,,,Byo,1056,FEE REQUIRED
10,MUSI,175,A,BASSOON LESSON (1/2 HR),1,,,,,,,,Byo,1057,FEE REQUIRED
30,MUSI,176,A,BASSOON LESSON (1 HR),2,,,,,,,,Byo,1058,FEE REQUIRED
10,MUSI,176,A,BASSOON LESSON (1 HR),2,,,,,,,,Byo,1059,FEE REQUIRED
30,MUSI,177,A,CLARINET LESSON (1/2 HR),1,,,,,,,,Weber,1060,FEE REQUIRED
10,MUSI,177,A,CLARINET LESSON (1/2 HR),1,,,,,,,,Weber,1061,FEE REQUIRED
30,MUSI,178,A,CLARINET LESSON (1 HR),2,,,,,,,,Weber,1062,FEE REQUIRED
10,MUSI,178,A,CLARINET LESSON (1 HR),2,,,,,,,,Weber,1063,FEE REQUIRED
30,MUSI,179,A,OBOE/ENGLISH HORN LES (1/2 HR),1,,,,,,,,Lipson,1064,FEE REQUIRED
10,MUSI,179,A,OBOE/ENGLISH HORN LES (1/2 HR),1,,,,,,,,Lipson,1065,FEE REQUIRED
30,MUSI,180,A,OBOE/ENGLISH HORN LES (1 HR),2,,,,,,,,Lipson,1066,FEE REQUIRED
10,MUSI,180,A,OBOE/ENGLISH HORN LES (1 HR),2,,,,,,,,Lipson,1067,FEE REQUIRED
30,MUSI,181,A,PERCUSSION LESSON (1/2 HR),1,,,,,,,,Heid,1068,FEE REQUIRED
10,MUSI,181,A,PERCUSSION LESSON (1/2 HR),1,,,,,,,,Heid,1069,FEE REQUIRED
30,MUSI,182,A,PERCUSSION LESSON (1 HR),2,,,,,,,,Heid,1070,FEE REQUIRED
10,MUSI,182,A,PERCUSSION LESSON (1 HR),2,,,,,,,,Heid,1071,FEE REQUIRED
30,MUSI,183,A,FLUTE LESSON (1/2 HR),1,,,,,,,,Tessmer,1072,FEE REQUIRED
10,MUSI,183,A,FLUTE LESSON (1/2 HR),1,,,,,,,,Tessmer,1073,FEE REQUIRED
30,MUSI,184,A,FLUTE LESSON (1 HR),2,,,,,,,,Tessmer,1074,FEE REQUIRED
10,MUSI,184,A,FLUTE LESSON (1 HR),2,,,,,,,,Tessmer,1075,FEE REQUIRED
30,MUSI,185,A,GUITAR LESSON (1/2 HR),1,,,,,,,,Churm,1076,FEE REQUIRED
10,MUSI,185,A,GUITAR LESSON (1/2 HR),1,,,,,,,,Churm,1077,FEE REQUIRED
30,MUSI,186,A,GUITAR LESSON (1 HR),2,,,,,,,,Churm,1078,FEE REQUIRED
10,MUSI,186,A,GUITAR LESSON (1 HR),2,,,,,,,,Churm,1079,FEE REQUIRED
30,MUSI,187,A,HARP LESSON (1/2 HR),1,,,,,,,,Scott,1080,FEE REQUIRED
10,MUSI,187,A,HARP LESSON (1/2 HR),1,,,,,,,,Scott,1081,FEE REQUIRED
30,MUSI,188,A,HARP LESSON (1 HR),2,,,,,,,,Scott,1082,FEE REQUIRED
10,MUSI,188,A,HARP LESSON (1 HR),2,,,,,,,,Scott,1083,FEE REQUIRED
30,MUSI,189,A,STRING LESSON - DBL BASS (1/2 HR),1,,,,,,,,Bellassai,1084,FEE REQUIRED
10,MUSI,189,A,STRING LESSON - DBL BASS (1/2 HR),1,,,,,,,,Bellassai,1085,FEE REQUIRED
30,MUSI,190,A,STRING LESSON - DBL BASS (1 HR),2,,,,,,,,Bellassai,1086,FEE REQUIRED
10,MUSI,190,A,STRG LSN - DBL BASS (1 HR),2,,,,,,,,Bellassai,1087,FEE REQUIRED
30,MUSI,191,A,SAXOPHONE LESSON (1/2 HR),1,,,,,,,,Heasley,1088,FEE REQUIRED
10,MUSI,191,A,SAXOPHONE LESSON (1/2 HR),1,,,,,,,,Heasley,1089,FEE REQUIRED
30,MUSI,192,A,SAXOPHONE LESSON (1 HR),2,,,,,,,,Heasley,1090,FEE REQUIRED
10,MUSI,192,A,SAXOPHONE LESSON (1 HR),2,,,,,,,,Heasley,1091,FEE REQUIRED
30,MUSI,198,A,MUSIC RECITAL ATTENDANCE - MINORS,0,,,,,F,3:00:00 PM,3:50:00 PM,Tedford,1092,MINOR SECTION
10,MUSI,198,A,MUSIC RECITAL ATTENDANCE - MINORS,0,,,,,F,3:00:00 PM,3:50:00 PM,Tedford,1093,
30,MUSI,199,A,MUSIC RECITAL ATTENDANCE-MAJORS,0,,,,,F,3:00:00 PM,3:50:00 PM,Tedford,1094,REQUIRED OF ALL MUSIC MAJORS
10,MUSI,199,A,MUSIC RECITAL ATTENDANCE-MAJORS,0,,,,,F,3:00:00 PM,3:50:00 PM,Tedford,1095,MAJOR SECTION
30,MUSI,202,A,INTRO TO MUSIC EDUCATION,1,,T,,,,2:30:00 PM,3:15:00 PM,Paparone,1096,Coreq: EDUC 202
10,MUSI,203,A,MUSIC THEORY III,2,,T,,R,,1:00:00 PM,1:50:00 PM,Hasper,1097,MUSI 104
30,MUSI,204,A,MUSIC THEORY IV,2,,T,,R,,1:00:00 PM,1:50:00 PM,Hasper,1098,MUSI 203
10,MUSI,205,A,AURAL SKILLS III,2,M,,W,,,12:00:00 PM,12:50:00 PM,Huebert,1099,MUSI 105 AND 106
30,MUSI,206,A,AURAL SKILLS IV,2,M,,W,,,12:00:00 PM,12:50:00 PM,Huebert,1100,MUSI 205
10,MUSI,207,A,WOODWIND METHODS,1,,T,,R,,11:30:00 AM,12:20:00 PM,Scanga,1101,MUSIC MAJORS/MINORS OR INSTRUC
30,MUSI,209,A,VOCAL METHODS,1,M,,W,,,10:00:00 AM,10:50:00 AM,Mueller,1102,MUSIC MAJORS ONLY
30,MUSI,211,A,VOCAL DICTION,2,,T,,R,,8:30:00 AM,9:20:00 AM,Piastro-Tedford,1103,
10,MUSI,219,A,BEGINNING CONDUCTING,1,M,,W,,,11:00:00 AM,11:50:00 AM,Tedford,1104,MUSIC MAJORS ONLY
10,MUSI,221,A,MUSIC TECHNOLOGY,2,M,,W,,,1:00:00 PM,1:50:00 PM,Wasilko,1105,MUSIC MAJORS ONLY
30,MUSI,222,A,MUSIC THEATRE WORKSHOP,2,,,W,,,1:00:00 PM,2:50:00 PM,Piastro-Tedford,1106,
10,MUSI,222,A,MUSIC THEATRE WORKSHOP,2,,,W,,,1:00:00 PM,2:50:00 PM,Piastro-Tedford,1107,
30,MUSI,223,A,OPERA WORKSHOP,2,M,,,,,1:00:00 PM,2:50:00 PM,Young,1108,
10,MUSI,223,A,OPERA WORKSHOP,2,M,,,,,1:00:00 PM,2:50:00 PM,Young,1109,
30,MUSI,225,A,OPERA WORKSHOP,1,M,,,,,1:00:00 PM,1:50:00 PM,Young,1110,
10,MUSI,225,A,OPERA WORKSHOP,1,M,,,,,1:00:00 PM,1:50:00 PM,Young,1111,
30,MUSI,225,B,OPERA WORKSHOP,1,M,,,,,2:00:00 PM,2:50:00 PM,Young,1112,
10,MUSI,225,B,OPERA WORKSHOP,1,M,,,,,2:00:00 PM,2:50:00 PM,Young,1113,
10,MUSI,230,A,JAZZ HISTORY,3,,T,,R,,1:00:00 PM,2:15:00 PM,Erb,1114,
30,MUSI,304,A,ORCHESTRATION,2,M,,W,,,2:00:00 PM,2:50:00 PM,Hasper,1115,
30,MUSI,315,A,MUSIC METHODS/ELEMENTARY TEACHERS,1,M,,,,,12:00:00 PM,12:50:00 PM,Paparone,1116,SOPH STATUS
10,MUSI,315,A,MUSIC METHODS/ELEMENTARY TEACHERS,1,M,,,,,12:00:00 PM,12:50:00 PM,Paparone,1117,SOPH STATUS
10,MUSI,317,A,ADV CHORAL CONDUCTING,2,M,,W,,,10:00:00 AM,10:50:00 AM,Mueller,1118,MUSI 219
30,MUSI,318,A,ADV INSTR CONDUCTING,2,M,,W,,,11:00:00 AM,11:50:00 AM,Tedford,1119,MUSI 219
10,MUSI,326,A,INTRO TO THE BUSINESS OF MUSIC,3,,T,,R,,2:30:00 PM,3:45:00 PM,Lewis,1120,cross-list w/ MNGT MUSI 326
30,MUSI,329,A,WORLD MUSIC: AFRICA AND AMERICAS,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Huebert,1121,
10,MUSI,331,A,MUSIC HISTORY I,3,,T,,R,,10:05:00 AM,11:20:00 AM,Munson,1122,HUMA 301
30,MUSI,332,A,MUSIC HISTORY II,3,,T,,R,,1:00:00 PM,2:15:00 PM,Munson,1123,HUMA 301
10,MUSI,333,A,VOCAL LITERATURE,2,,T,,R,,8:20:00 AM,9:10:00 AM,Piastro-Tedford,1124,
30,MUSI,376,A,JUNIOR RECITAL,1,,,,,,,,Tedford,1125,JR Music Majors
10,MUSI,403,A,COMPOSITION,2,M,,W,,,2:00:00 PM,2:50:00 PM,Hasper,1126,
30,MUSI,475,A,SENIOR CAPTONE RECITAL,2,,,,,,,,Paparone,1127,Music Majors Only
30,MUSI,476,A,SENIOR CAPSTONE RECITAL,1,,,,,,,,Paparone,1128,Music Majors only
10,MUSI,476,A,SENIOR CAPSTONE RECITAL,1,,,,,,,,Carter,1129,MUSIC MAJORS ONLY
30,NURS,100,A,INTRO TO PROFESSIONAL NURSING,2,,T,,,,12:00:00 PM,1:50:00 PM,Roach,1130,Nursing majors priority
30,PHIL,161,A,INTRO TO PHILOSOPHY,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Franklin,1131,
10,PHIL,191,A,INTRO TO ETHICS,3,M,,W,,F,10:00:00 AM,10:50:00 AM,West,1132,
10,PHIL,191,B,INTRO TO ETHICS,3,M,,W,,F,11:00:00 AM,11:50:00 AM,West,1133,
30,PHIL,201,A,SYMBOLIC LOGIC,3,M,,W,,F,1:00:00 PM,1:50:00 PM,West,1134,
30,PHIL,211,A,GENERAL LOGIC,3,M,,W,,F,10:00:00 AM,10:50:00 AM,Franklin,1135,
10,PHIL,231,A,ANCIENT PHILOSOPHY,3,,T,,R,,11:30:00 AM,12:45:00 PM,West,1136,
30,PHIL,232,A,MEDIEVAL PHILOSOPHY,3,,T,,R,,10:05:00 AM,11:20:00 AM,West,1137,
30,PHIL,271,A,BIO-MEDICAL ETHICS,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Coulter,1138,
30,PHIL,311,A,METAPHYSICS,3,,T,,R,,1:00:00 PM,2:15:00 PM,Franklin,1139,
30,PHIL,314,A,PHILSOPHY OF RELIGION,3,,T,,R,,2:30:00 PM,3:45:00 PM,Franklin,1140,
10,PHIL,488,A,PHILOSOPHY SEMINAR,3,,,W,,,2:00:00 PM,4:30:00 PM,West,1141,PHIL 161 or191209 or211 &300L
30,PHYE,100,A,HEALTHFUL LIVING,1,,,,,,,,Buxton,1142,01/25/21 to 03/21/21
10,PHYE,100,A,HEALTHFUL LIVING,1,,,,,,,,Buxton,1143,08/24/20 to 10/18/20
30,PHYE,100,B,HEALTHFUL LIVING,1,,,,,,,,Prins,1144,01/25/21 to 03/21/21
10,PHYE,100,B,HEALTHFUL LIVING,1,,,,,,,,Prins,1145,08/24/20 to 10/18/20
30,PHYE,100,C,HEALTHFUL LIVING,1,,,,,,,,Ault,1146,01/25/21 to 03/21/21
10,PHYE,100,C,HEALTHFUL LIVING,1,,,,,,,,Ault,1147,08/24/20 to 10/18/20
30,PHYE,100,D,HEALTHFUL LIVING,1,,,,,,,,Buxton,1148,03/15/21-05/09/21
10,PHYE,100,D,HEALTHFUL LIVING,1,,,,,,,,Buxton,1149,10/19/20-12/11/20
30,PHYE,100,E,HEALTHFUL LIVING,1,,,,,,,,Prins,1150,03/15/21-05/09/21
10,PHYE,100,E,HEALTHFUL LIVING,1,,,,,,,,Prins,1151,10/19/20-12/11/20
30,PHYE,100,F,HEALTHFUL LIVING,1,,,,,,,,Ault,1152,03/15/21-05/09/21
10,PHYE,100,F,HEALTHFUL LIVING,1,,,,,,,,Ault,1153,10/19/20-12/11/20
30,PHYE,207,A,BEGINNING BOWLING,1,,,W,,F,10:00:00 AM,10:50:00 AM,Sayles,1154,
10,PHYE,207,A,BEGINNING BOWLING,1,,,W,,F,10:00:00 AM,10:50:00 AM,Sayles,1155,
30,PHYE,209,A,TENNIS,1,,,W,,F,1:00:00 PM,1:50:00 PM,Boyle,1156,
10,PHYE,209,A,TENNIS,1,,,W,,F,1:00:00 PM,1:50:00 PM,Boyle,1157,NON-VARSITY
30,PHYE,209,B,TENNIS,1,,,W,,F,8:00:00 AM,8:50:00 AM,Boyle,1158,
10,PHYE,210,A,BALLROOM DANCING - MEN,1,,,,,F,11:00:00 AM,11:50:00 AM,Garvey,1159,Meets with PHYE 210B
10,PHYE,210,B,BALLROOM DANCING - WOMEN,1,,,,,F,11:00:00 AM,11:50:00 AM,Garvey,1160,Meets with PHYE 210A
10,PHYE,211,A,BEGINNING DANCE,1,,,,,F,12:00:00 PM,12:50:00 PM,Garvey,1161,
10,PHYE,213,A,INTERMEDIATE DANCE,1,,,,,F,3:00:00 PM,3:50:00 PM,Garvey,1162,
30,PHYE,216,A,ADV BALLROOM DANCING - MEN,1,,,,,F,11:00:00 AM,11:50:00 AM,Garvey,1163,PHYE 210 Meets with PHYE 216B
30,PHYE,216,B,ADV BALLROOM DANCING - WOMEN,1,,,,,F,11:00:00 AM,11:50:00 AM,Garvey,1164,PHYE 210 Meets with PHYE 216A
30,PHYE,217,A,VOLLEYBALL,1,,,W,,F,1:00:00 PM,1:50:00 PM,Cramer,1165,Non Varsity
30,PHYE,290,B,STUDY: TAP & JAZZ,1,,,,,F,1:00:00 PM,1:50:00 PM,Garvey,1166,TAP SHOES REQUIRED
30,PHYS,101,A,GENERAL PHYSICS I-ENGINEERING,4,M,,W,,F,8:00:00 AM,8:50:00 AM,Wolinski,1167,CO REQ-MATH 161
10,PHYS,101,A,GENERAL PHYSICS I-ENGINEERING,4,M,,W,,F,10:00:00 AM,10:50:00 AM,Brower,1168,COREQ MATH 161; Online Mat Fee
30,PHYS,101,B,GENERAL PHYSICS I-ENGINEERING,4,M,,W,,F,9:00:00 AM,9:50:00 AM,Wolinski,1169,CO REQ-MATH 161
30,PHYS,101,L,LABORATORY WORKSHOP,0,,,W,,,3:00:00 PM,5:00:00 PM,Marsch,1170,LAB FEE
10,PHYS,101,L,LABORATORY WORKSHOP,0,M,,,,,2:00:00 PM,4:00:00 PM,Clem,1171,LAB FEE
30,PHYS,101,M,LABORATORY WORKSHOP,0,,,,R,,10:05:00 AM,12:05:00 PM,Marsch,1172,LAB FEE
30,PHYS,101,N,LABORATORY WORKSHOP,0,,,,R,,2:30:00 PM,4:30:00 PM,Marsch,1173,LAB FEE
30,PHYS,101,O,GENERAL PHYSICS I-ENGINEERING,4,,,,,,,,Brower,1174,Time TBD; Online Materials Fee
30,PHYS,101,P,LABORATORY WORKSHOP,0,,,,,F,2:00:00 PM,4:00:00 PM,Clem,1175,LAB FEE
30,PHYS,101,Q,LABORATORY WORKSHOP,0,,,,,,,,Brower,1176,LAB FEE
30,PHYS,102,A,GEN PHYSICS II-ENGINEERING,4,M,,W,,F,11:00:00 AM,11:50:00 AM,Brower,1177,PHYS 101; Online Materials Fee
10,PHYS,102,A,GEN PHYSICS II-ENGINEERING,4,M,,W,,F,8:00:00 AM,8:50:00 AM,Wagner,1178,PHYS 101 COREQ MATH 162
10,PHYS,102,B,GEN PHYSICS II-ENGINEERING,4,M,,W,,F,9:00:00 AM,9:50:00 AM,Wagner,1179,PHYS 101 COREQ MATH 162
30,PHYS,102,L,LABORATORY WORKSHOP,0,M,,,,,2:00:00 PM,4:00:00 PM,Fugate,1180,LAB FEE
10,PHYS,102,L,LABORATORY WORKSHOP,0,,,W,,,2:00:00 PM,4:00:00 PM,Wolinski,1181,LAB FEE
10,PHYS,102,M,LABORATORY WORKSHOP,0,,,,R,,10:05:00 AM,12:05:00 PM,Fugate,1182,LAB FEE
10,PHYS,102,N,LABORATORY WORKSHOP,0,,,,R,,2:30:00 PM,4:30:00 PM,Fugate,1183,LAB FEE
10,PHYS,121,A,COLLEGE PHYSICS I,4,M,,W,,F,8:00:00 AM,8:50:00 AM,Marsch,1184,
10,PHYS,121,B,COLLEGE PHYSICS I,4,M,,W,,F,9:00:00 AM,9:50:00 AM,Marsch,1185,
10,PHYS,121,L,LABORATORY WORKSHOP,0,M,,,,,2:00:00 PM,4:00:00 PM,Wagner,1186,
10,PHYS,121,M,LABORATORY WORKSHOP,0,,T,,,,10:05:00 AM,12:05:00 PM,Wagner,1187,
10,PHYS,121,N,LABORATORY WORKSHOP,0,,T,,,,2:30:00 PM,4:30:00 PM,Wagner,1188,
30,PHYS,122,A,COLLEGE PHYSICS II,4,M,,W,,F,8:00:00 AM,8:50:00 AM,Brower,1189,PHYS 121
30,PHYS,122,B,COLLEGE PHYSICS II,4,M,,W,,F,9:00:00 AM,9:50:00 AM,Brower,1190,PHYS 121
30,PHYS,122,L,LABORATORY WORKSHOP,0,M,,,,,2:00:00 PM,4:00:00 PM,Clem,1191,LAB FEE
30,PHYS,122,M,LABORATORY WORKSHOP,0,,T,,,,3:00:00 PM,4:59:00 PM,Clem,1192,LAB FEE
10,PHYS,135,A,HORIZONS IN PHYSICS,1,,,W,,,11:00:00 AM,11:50:00 AM,Brower,1193,LAB FEE
10,PHYS,210,A,ELECTRONICS,4,,T,,R,,10:05:00 AM,11:20:00 AM,Wolinski,1194,PHYS 102 LAB FEE
10,PHYS,210,L,LABORATORY WORKSHOP,0,,T,,,,2:30:00 PM,5:30:00 PM,Wolinski,1195,LAB FEE
30,PHYS,234,A,MODERN PHYSICS,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Wagner,1196,PHYS 102; or PHY 122 & MTH 162
30,PHYS,242,A,INTRO TO THEORETICAL PHYSICS,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Wagner,1197,
30,PHYS,288,A,INTERMED PHYSICS LAB,2,,,W,,,1:00:00 PM,4:59:00 PM,Brower,1198,LAB FEE
10,PHYS,303,A,MECHANICS I,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Fair,1199,PHYS101 & PHYS 242 OR MATH 262
10,PHYS,305,A,ELECTRICITY & MAGNETISM,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Brower,1200,PHYS101 & PHYS 242 OR MATH 262
30,PHYS,402,A,MEDICAL IMAGING AND DIAGNOSTIC PHYS,3,M,,W,,F,11:00:00 AM,11:50:00 AM,Marsch,1201,PHYS 234 or INSTRUCTOR OK
10,PHYS,421,A,ADVANCED TOPICS,3,,T,,R,,1:00:00 PM,2:15:00 PM,Wolinski,1202,PHYS 234; AND MATH 262 OR PHYS
30,PHYS,431,A,QUANTUM MECHANICS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Wolinski,1203,PHY 234 303; MT 262 or PHY242
30,PHYS,442,A,COMPUTATION METHODS/PHYS,3,,T,,R,,11:30:00 AM,12:45:00 PM,Fair,1204,PHY303;242orMA262;COREQ:CMP141
30,POLS,101,A,FOUNDATIONS OF POLITICAL SCIENCE,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Coulter,1205,
10,POLS,101,A,FOUNDATIONS OF POLITICAL SCIENCE,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Coulter,1206,
10,POLS,101,O,FOUNDATIONS OF POLITICAL SCIENCE,3,,,,,,,,Berry,1207,
30,POLS,104,A,INTERNATIONAL POLITICS,3,,T,,R,,8:00:00 AM,9:15:00 AM,Stanton,1208,
10,POLS,104,A,INTERNATIONAL POLITICS,3,,T,,R,,8:00:00 AM,9:15:00 AM,Stanton,1209,
30,POLS,111,A,UNDERSTANDING THE US CONSTITUTION,1,,,,R,,7:00:00 PM,7:50:00 PM,McNulty,1210,
10,POLS,201,A,COMPARATIVE POLITICS,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Kengor,1211,
30,POLS,204,A,AMERICAN NATIONAL GOVT,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Verbois,1212,
10,POLS,204,A,AMERICAN NATIONAL GOVT,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Verbois,1213,
30,POLS,204,O,AMERICAN NATIONAL GOVT,3,,,,,,,,Berry,1214,
10,POLS,204,O,AMERICAN NATIONAL GOVT,3,,,,,,,,Verbois,1215,
30,POLS,205,A,POL PHIL AND CHRISTIAN TRADITION,3,M,,W,,F,9:00:00 AM,9:50:00 AM,Coulter,1216,
30,POLS,277,A,RESEARCH METH IN POLITICAL SCI,4,M,,,,,6:30:00 PM,7:30:00 PM,Stanton,1217,
30,POLS,277,A,RESEARCH METH IN POLITICAL SCI,4,M,,W,,F,8:00:00 AM,8:50:00 AM,Stanton,1218,
10,POLS,277,A,RESEARCH METH IN POLITICAL SCI,4,M,,W,,F,8:00:00 AM,8:50:00 AM,Stanton,1219,
10,POLS,277,A,RESEARCH METH IN POLITICAL SCI,4,M,,,,,6:30:00 PM,7:30:00 PM,Stanton,1220,
30,POLS,290,A,STUDY: FAITH & FREEDOM CONFERENCE,1,,,,,,,,Rider,1221,
30,POLS,302,A,NATIONAL SECURITY,3,,T,,R,,11:30:00 AM,12:45:00 PM,Stanton,1222,
10,POLS,304,A,THE AMERICAN PRESIDENCY,3,,T,,R,,2:30:00 PM,3:45:00 PM,Verbois,1223,
30,POLS,305,A,AMERICAN CONGRESS,3,,,W,,,6:30:00 PM,9:00:00 PM,Cost,1224,
30,POLS,309,A,STATE & LOCAL POLITICS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Coulter,1225,
30,POLS,310,A,US FOREIGN POLICY,3,,T,,R,,10:05:00 AM,11:20:00 AM,Stanton,1226,
10,POLS,311,A,HUMAN RIGHTS,3,,T,,R,,10:05:00 AM,11:20:00 AM,Stanton,1227,
10,POLS,317,A,CONSTITUTIONAL LAW US I,3,,T,,R,,1:00:00 PM,2:15:00 PM,Verbois,1228,Cross-listed with HIST 317
30,POLS,318,A,CONSTITUTIONAL LAW OF THE US II,3,,T,,R,,1:00:00 PM,2:15:00 PM,Verbois,1229,Cross-list w/ HIST 318A
10,POLS,335,A,TERRORISM & COUNTER-TERRORISM,3,,T,,R,,11:30:00 AM,12:45:00 PM,Stanton,1230,
10,POLS,342,A,MIDDLE EASTERN POLITICS,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Kengor,1231,
30,POLS,350,A,AMERICAN POLITICAL THOUGHT,3,,T,,R,,2:30:00 PM,3:45:00 PM,Verbois,1232,
10,POLS,351,A,PHILOSOPHY OF LAW,3,,T,,R,,10:05:00 AM,11:20:00 AM,Coulter,1233,
30,POLS,354,A,MARXISM,3,M,,W,,F,1:00:00 PM,1:50:00 PM,Kengor,1234,
30,POLS,390,A,STUDY: AMER POLITICAL CONSERVATISM,3,M,,W,,F,2:00:00 PM,2:50:00 PM,Kengor,1235,
10,POLS,390,A,STUDY: POLITICAL WRITING,3,,,W,,,6:30:00 PM,9:00:00 PM,Cost,1236,cross-listed as WRIT 390
